Iteration max_z min_z max_grad min_grad
183 0.00296992 -0.000957586 24.2044 0.52866
184 0.00294332 -0.000894996 24.2044 0.528546
185 0.00282514 -0.000818849 24.2044 0.528385
186 0.00262782 -0.000771081 24.2044 0.52819
187 0.00237382 -0.00076486 24.2044 0.527971
188 0.00208958 -0.000747107 24.2045 0.527735
189 0.00179964 -0.000720856 24.2045 0.527489
190 0.00152292 -0.000689263 24.2045 0.527239
191 0.00127147 -0.000669218 24.2045 0.526988
192 0.00105116 -0.000650128 24.2045 0.526739
193 0.000863225 -0.000630062 24.2045 0.526492
194 0.000853511 -0.000609308 24.2045 0.526251
195 0.000864267 -0.000588089 24.2045 0.525947
196 0.000874889 -0.000566582 24.2045 0.525549
197 0.000885373 -0.00054493 24.2045 0.525148
198 0.000895718 -0.000523253 24.2045 0.524741
199 0.000905925 -0.000501656 24.2046 0.524328
200 0.000915991 -0.000490352 24.2046 0.523909
201 0.000925912 -0.0004901 24.2046 0.523483
202 0.000935677 -0.000489797 24.2046 0.52305
203 0.000945276 -0.000489379 24.2046 0.522609
204 0.000954689 -0.000488799 24.2046 0.522163
205 0.000963898 -0.000488015 24.2046 0.521709
206 0.000977431 -0.000486994 24.2046 0.521251
207 0.000995233 -0.000485709 24.2046 0.520787
208 0.00101295 -0.000484136 24.2046 0.520318
209 0.00103049 -0.000482256 24.2046 0.519846
210 0.00104777 -0.000480053 24.2046 0.519371
211 0.0010647 -0.000477515 24.2047 0.518893
212 0.00108116 -0.00047463 24.2047 0.518415
213 0.00109703 -0.000471391 24.2047 0.517935
214 0.00111221 -0.000467791 24.2047 0.517455
215 0.00112656 -0.000463825 24.2047 0.516976
216 0.00113996 -0.000459492 24.2047 0.516498
217 0.00115226 -0.00045479 24.2047 0.516021
218 0.00116334 -0.00044972 24.2047 0.515547
219 0.00117308 -0.000444285 24.2047 0.515075
220 0.00118133 -0.000438489 24.2047 0.514607
221 0.001188 -0.000432337 24.2047 0.514142
222 0.00119297 -0.000425838 24.2047 0.513681
223 0.00119613 -0.000418999 24.2047 0.513224
224 0.00119742 -0.000411833 24.2047 0.512771
225 0.00119675 -0.000404352 24.2048 0.512323
226 0.00119407 -0.000396568 24.2048 0.51188
227 0.00118934 -0.000388498 24.2048 0.511442
228 0.00118254 -0.000398948 24.2048 0.51101
229 0.00118775 -0.000416611 24.2048 0.510582
230 0.00119982 -0.000433006 24.2048 0.51016
231 0.0012106 -0.000447903 24.2048 0.509743
232 0.00121999 -0.000461086 24.2048 0.509331
233 0.00122793 -0.000472352 24.2048 0.508925
234 0.00123434 -0.000481526 24.2048 0.508524
235 0.00123916 -0.000488461 24.2048 0.508128
236 0.00124234 -0.000493051 24.2048 0.507737
237 0.00124382 -0.00049523 24.2048 0.507351
238 0.00124357 -0.000494981 24.2048 0.50697
239 0.00124156 -0.000492334 24.2048 0.506594
240 0.00123777 -0.000487364 24.2048 0.506222
241 0.00123218 -0.000480192 24.2048 0.505854
242 0.0012248 -0.000470979 24.2048 0.505491
243 0.00121564 -0.000459917 24.2048 0.505131
244 0.00120474 -0.000447225 24.2048 0.504775
245 0.00119212 -0.000433138 24.2048 0.504422
246 0.00117786 -0.000417902 24.2049 0.504073
247 0.001162 -0.000411086 24.2049 0.503726
248 0.00114463 -0.000409762 24.2049 0.503383
249 0.00112584 -0.000407388 24.2049 0.503041
250 0.0011057 -0.000404001 24.2049 0.502702
251 0.00108434 -0.000399649 24.2049 0.501851
252 0.00106184 -0.000399555 24.2049 0.500175
253 0.00103833 -0.000400332 24.2049 0.498506
254 0.0010139 -0.000400832 24.2049 0.496841
255 0.000988682 -0.000401036 24.2049 0.495181
256 0.000962774 -0.000400923 24.2049 0.493526
257 0.000936287 -0.000400472 24.2049 0.491874
258 0.000909328 -0.000399661 24.2049 0.490225
259 0.000881998 -0.000398471 24.2049 0.488579
260 0.000854397 -0.000396879 24.2049 0.486936
261 0.000826618 -0.000394868 24.2049 0.485295
262 0.000798752 -0.000392417 24.2049 0.483656
263 0.000770882 -0.000389511 24.2049 0.48202
264 0.000771481 -0.000386134 24.2049 0.480386
265 0.000789587 -0.000382274 24.2049 0.478755
266 0.000807269 -0.000377923 24.2049 0.477127
267 0.000824379 -0.000373078 24.2049 0.475502
268 0.000840752 -0.000367738 24.2049 0.473882
269 0.000856209 -0.000361913 24.2049 0.472266
270 0.000870556 -0.000355616 24.2049 0.470657
271 0.000883586 -0.000348941 24.205 0.469054
272 0.000895083 -0.000353904 24.205 0.467459
273 0.000904824 -0.000358798 24.205 0.465874
274 0.000912583 -0.000363608 24.205 0.464301
275 0.000918136 -0.000368319 24.205 0.462741
276 0.000921267 -0.000372914 24.205 0.461196
277 0.000921773 -0.000377377 24.205 0.459669
278 0.000919472 -0.000381689 24.205 0.458163
279 0.000914208 -0.000385834 24.205 0.456681
280 0.000905857 -0.000389791 24.205 0.455226
281 0.000894336 -0.000393544 24.205 0.453801
282 0.000879605 -0.000397072 24.205 0.452412
283 0.000861671 -0.000400359 24.205 0.451062
284 0.000840591 -0.000403384 24.2051 0.449757
285 0.000816473 -0.000406132 24.2051 0.448503
286 0.000789474 -0.000408582 24.2051 0.447305
287 0.000759796 -0.00041072 24.2051 0.44617
288 0.000727683 -0.000412529 24.2051 0.445107
289 0.000693413 -0.00042686 24.2051 0.444123
290 0.000657291 -0.000442303 24.2051 0.443228
291 0.00061964 -0.000458605 24.2051 0.442432
292 0.000625459 -0.000475813 24.2052 0.441745
293 0.000639911 -0.000493973 24.2052 0.441181
294 0.000652006 -0.000513122 24.2052 0.440752
295 0.000661464 -0.000533291 24.2052 0.440473
296 0.000668051 -0.000554497 24.2052 0.440359
297 0.000671586 -0.000576744 24.2052 0.440426
298 0.000671954 -0.000600017 24.2052 0.440692
299 0.000669113 -0.00062428 24.2053 0.441175
300 0.000663101 -0.000649471 24.2053 0.441893
301 0.000654033 -0.000675499 24.2053 0.442867
302 0.000642098 -0.000702239 24.2053 0.444114
303 0.000627553 -0.000729531 24.2053 0.445653
304 0.000610705 -0.000757176 24.2054 0.4475
305 0.000591904 -0.000784935 24.2054 0.449673
306 0.00057152 -0.000812532 24.2054 0.452182
307 0.000549932 -0.000839655 24.2054 0.455037
308 0.000527512 -0.000865963 24.2054 0.458244
309 0.000504611 -0.000891091 24.2054 0.461804
310 0.000481552 -0.000914666 24.2055 0.465713
311 0.000458619 -0.000936312 24.2055 0.469959
312 0.000436057 -0.000955669 24.2055 0.474529
313 0.000414069 -0.000972403 24.2055 0.47822
314 0.000392814 -0.000986222 24.2055 0.477732
315 0.000372414 -0.000996885 24.2055 0.477246
316 0.000352957 -0.00100421 24.2056 0.47676
317 0.000344852 -0.00100809 24.2056 0.476276
318 0.000337138 -0.00100848 24.2056 0.475794
319 0.000329317 -0.00100541 24.2056 0.475315
320 0.000321408 -0.000998978 24.2056 0.474838
321 0.000313431 -0.000989329 24.2056 0.474365
322 0.000309879 -0.000976676 24.2056 0.473895
323 0.000306971 -0.000961268 24.2057 0.473429
324 0.000304192 -0.00094339 24.2057 0.472967
325 0.000301615 -0.000923346 24.2057 0.47251
326 0.000299307 -0.000901457 24.2057 0.472058
327 0.000297324 -0.000878045 24.2057 0.471611
328 0.00029571 -0.00085343 24.2057 0.471169
329 0.000294503 -0.000827919 24.2057 0.470733
330 0.000293725 -0.000801804 24.2057 0.470302
331 0.000293393 -0.000775354 24.2057 0.469878
332 0.000293512 -0.000748817 24.2058 0.469459
333 0.00029408 -0.000722412 24.2058 0.469047
334 0.000295086 -0.000696333 24.2058 0.468642
335 0.000296514 -0.000670748 24.2058 0.468242
336 0.00029834 -0.000645796 24.2058 0.46785
337 0.000300538 -0.000621594 24.2058 0.467464
338 0.000303077 -0.000598235 24.2058 0.467085
339 0.000305922 -0.000575789 24.2058 0.466713
340 0.000309037 -0.000563549 24.2058 0.466348
341 0.000312382 -0.000567612 24.2058 0.46599
342 0.000315918 -0.000571698 24.2058 0.465638
343 0.000319604 -0.000575805 24.2059 0.465294
344 0.0003234 -0.000579932 24.2059 0.464957
345 0.000327263 -0.000584079 24.2059 0.464627
346 0.000331154 -0.000588245 24.2059 0.464303
347 0.00033503 -0.00059243 24.2059 0.463987
348 0.000338851 -0.000596633 24.2059 0.463678
349 0.000342579 -0.000600855 24.2059 0.463375
350 0.000346172 -0.000605096 24.2059 0.46308
351 0.000349594 -0.000609356 24.2059 0.462791
352 0.000352806 -0.000613635 24.2059 0.462509
353 0.000355771 -0.000617933 24.2059 0.462234
354 0.000358453 -0.00062225 24.2059 0.461965
355 0.000360815 -0.000626586 24.2059 0.461703
356 0.000362825 -0.00063094 24.206 0.461447
357 0.000364446 -0.000635311 24.206 0.461198
358 0.000365647 -0.000639697 24.206 0.460955
359 0.000366393 -0.000644097 24.206 0.460718
360 0.000366654 -0.000648509 24.206 0.460487
361 0.000366398 -0.000652927 24.206 0.460263
362 0.000365593 -0.000657348 24.206 0.460044
363 0.00036421 -0.000661767 24.206 0.459831
364 0.000362217 -0.000666177 24.206 0.459624
365 0.000359586 -0.000670569 24.206 0.459422
366 0.000356286 -0.000674935 24.206 0.459226
367 0.000352287 -0.000679264 24.206 0.459035
368 0.000347557 -0.000683543 24.206 0.458849
369 0.000342066 -0.000687759 24.206 0.458669
370 0.000335779 -0.000691895 24.206 0.458493
371 0.000328661 -0.000695934 24.2061 0.458322
372 0.000320673 -0.000699857 24.2061 0.458156
373 0.000311775 -0.000703643 24.2061 0.457995
374 0.000301919 -0.00070727 24.2061 0.457838
375 0.000291054 -0.000710713 24.2061 0.457685
376 0.000279121 -0.000713947 24.2061 0.457536
377 0.000266052 -0.000716947 24.2061 0.457391
378 0.000262443 -0.000719685 24.2061 0.45725
379 0.000259709 -0.000722135 24.2061 0.457112
380 0.000256788 -0.000760064 24.2061 0.456978
381 0.000254929 -0.000805352 24.2061 0.456847
382 0.000266671 -0.000855911 24.2061 0.456718
383 0.000279219 -0.00091248 24.2061 0.456593
384 0.000292599 -0.000975902 24.2061 0.456469
385 0.000306819 -0.00104713 24.2061 0.456348
386 0.000321857 -0.00112721 24.2061 0.456229
387 0.000337643 -0.0012173 24.2061 0.456111
388 0.000354039 -0.00131862 24.2061 0.455994
389 0.000370808 -0.00143237 24.2061 0.455878
390 0.000387573 -0.00155964 24.2061 0.455762
391 0.000403772 -0.0017012 24.2061 0.455646
392 0.000418601 -0.00185726 24.2061 0.455531
393 0.000430958 -0.00202696 24.2061 0.455414
394 0.000439405 -0.00220794 24.2061 0.455296
395 0.000442183 -0.00239558 24.2061 0.455177
396 0.00043731 -0.00258245 24.2061 0.455057
397 0.000422813 -0.00275792 24.2061 0.454936
398 0.000407488 -0.0029084 24.2061 0.454814
399 0.000453061 -0.00301862 24.2061 0.454693
400 0.00049488 -0.00307401 24.2061 0.454573
401 0.000529434 -0.0030639 24.2061 0.454456
402 0.000553576 -0.00298438 24.2061 0.454344
403 0.000565245 -0.00283982 24.2061 0.454238
404 0.000563935 -0.00264213 24.2061 0.454141
405 0.000571296 -0.00240813 24.2061 0.454054
406 0.000597871 -0.002156 24.2061 0.453978
407 0.000608609 -0.0019022 24.2061 0.453913
408 0.00060652 -0.00165949 24.2061 0.453861
409 0.00059487 -0.00143635 24.2061 0.453819
410 0.00057668 -0.00123728 24.2062 0.453788
411 0.000554465 -0.00106368 24.2062 0.453768
412 0.000530158 -0.000914816 24.2062 0.453757
413 0.000505155 -0.000788673 24.2062 0.453754
414 0.000480401 -0.00068263 24.2062 0.453759
415 0.000456494 -0.000593899 24.2062 0.453771
416 0.000433781 -0.000519799 24.2062 0.453788
417 0.000412434 -0.000457904 24.2062 0.453811
418 0.00039251 -0.000406099 24.2062 0.453839
419 0.000373988 -0.000362588 24.2062 0.453871
420 0.000356807 -0.000325877 24.2062 0.453906
421 0.00034088 -0.000297607 24.2062 0.453945
422 0.000326109 -0.000286602 24.2062 0.453985
423 0.000314866 -0.00027666 24.2062 0.454029
424 0.000314666 -0.000267654 24.2062 0.454073
425 0.000313836 -0.000259471 24.2062 0.45412
426 0.000312481 -0.000252015 24.2062 0.454167
427 0.000310685 -0.000245199 24.2063 0.454216
428 0.000308523 -0.00023895 24.2063 0.454265
