Iteration max_z min_z max_grad min_grad
261 0.000250657 -0.000472599 24.2049 0.43702
262 0.000248155 -0.000467426 24.2049 0.437032
263 0.000245623 -0.000462146 24.2049 0.437044
264 0.000243061 -0.000456768 24.2049 0.437056
265 0.000240471 -0.000451299 24.2049 0.437068
266 0.000237854 -0.000445749 24.2049 0.43708
267 0.000235211 -0.000440126 24.2049 0.437093
268 0.000232543 -0.000434439 24.2049 0.437106
269 0.000230273 -0.000428696 24.2049 0.437119
270 0.000232545 -0.000422906 24.2049 0.437132
271 0.00023477 -0.000425471 24.2048 0.437146
272 0.000236949 -0.000428148 24.2048 0.437159
273 0.000239081 -0.000430731 24.2048 0.437173
274 0.000241165 -0.000433215 24.2048 0.437187
275 0.000243202 -0.000435591 24.2048 0.437202
276 0.00024519 -0.000437855 24.2048 0.437216
277 0.000247128 -0.00044 24.2048 0.437231
278 0.000249018 -0.000442019 24.2048 0.437246
279 0.000250858 -0.000443906 24.2048 0.437261
280 0.000252648 -0.000445657 24.2048 0.437276
281 0.000254387 -0.000447264 24.2048 0.437292
282 0.000256077 -0.000448724 24.2048 0.437308
283 0.000257715 -0.000450029 24.2048 0.437324
284 0.000259303 -0.000451176 24.2048 0.437341
285 0.00026084 -0.000452159 24.2048 0.437357
286 0.000262326 -0.000452975 24.2048 0.437374
287 0.000263761 -0.00045362 24.2048 0.437392
288 0.000265145 -0.00045409 24.2047 0.437409
289 0.000266478 -0.000454381 24.2047 0.437427
290 0.00026776 -0.000454491 24.2047 0.437445
291 0.000268991 -0.000454418 24.2047 0.437463
292 0.000270172 -0.00045416 24.2047 0.437481
293 0.000271303 -0.000453714 24.2047 0.4375
294 0.000272384 -0.00045308 24.2047 0.437519
295 0.000273414 -0.000452258 24.2047 0.437538
296 0.000274395 -0.000451246 24.2047 0.437558
297 0.000275327 -0.000450044 24.2047 0.437577
298 0.00027621 -0.000448655 24.2047 0.437597
299 0.000277044 -0.000447077 24.2047 0.437617
300 0.00027783 -0.000445312 24.2047 0.437638
301 0.000278569 -0.000443362 24.2047 0.437658
302 0.00027926 -0.000441229 24.2047 0.437679
303 0.000282258 -0.000438914 24.2047 0.4377
304 0.000288806 -0.00043642 24.2047 0.437721
305 0.000295353 -0.000433749 24.2047 0.437742
306 0.000301892 -0.000430906 24.2046 0.437763
307 0.000308418 -0.000427891 24.2046 0.437785
308 0.000314925 -0.00042471 24.2046 0.437806
309 0.000321406 -0.000421365 24.2046 0.437828
310 0.000327855 -0.00041786 24.2046 0.43785
311 0.000334264 -0.000414199 24.2046 0.437872
312 0.000340628 -0.000410385 24.2046 0.437894
313 0.000346938 -0.000406423 24.2046 0.437916
314 0.000353188 -0.000402317 24.2046 0.437938
315 0.00035937 -0.00039807 24.2046 0.437961
316 0.000365476 -0.000393688 24.2046 0.437983
317 0.000371499 -0.000389175 24.2046 0.438005
318 0.00037743 -0.000384534 24.2046 0.438028
319 0.000383261 -0.00038144 24.2046 0.43805
320 0.000388985 -0.000378838 24.2046 0.438072
321 0.000394593 -0.000376101 24.2046 0.438094
322 0.000400075 -0.000373232 24.2046 0.438116
323 0.000405424 -0.000370234 24.2046 0.438138
324 0.000410631 -0.00036711 24.2046 0.43816
325 0.000415686 -0.000363863 24.2046 0.438182
326 0.000420582 -0.000360496 24.2045 0.438204
327 0.00042531 -0.000357012 24.2045 0.438225
328 0.00042986 -0.000353415 24.2045 0.438246
329 0.000434226 -0.000349708 24.2045 0.438268
330 0.000438397 -0.000345896 24.2045 0.438288
331 0.000442366 -0.000341982 24.2045 0.438309
332 0.000446125 -0.00033797 24.2045 0.438329
333 0.000449667 -0.000333866 24.2045 0.438349
334 0.000452984 -0.000329672 24.2045 0.438369
335 0.000456068 -0.000325394 24.2045 0.438389
336 0.000458914 -0.000321036 24.2045 0.438408
337 0.000461515 -0.000316603 24.2045 0.438426
338 0.000463865 -0.000312099 24.2045 0.438445
339 0.000465959 -0.00030753 24.2045 0.438462
340 0.000467793 -0.000302901 24.2045 0.43848
341 0.000469362 -0.000298217 24.2045 0.438497
342 0.000470663 -0.000293482 24.2045 0.438513
343 0.000471693 -0.000288702 24.2045 0.438529
344 0.000472449 -0.000283882 24.2045 0.438545
345 0.00048586 -0.000279028 24.2045 0.438559
346 0.000500908 -0.000274144 24.2045 0.438574
347 0.000516283 -0.000269235 24.2045 0.438588
348 0.000531956 -0.000264307 24.2045 0.438601
349 0.000547894 -0.000259365 24.2045 0.438613
350 0.000564056 -0.000254413 24.2045 0.438625
351 0.000580397 -0.000249457 24.2045 0.438636
352 0.000596863 -0.000244687 24.2045 0.438647
353 0.000613396 -0.000242641 24.2045 0.438657
354 0.00062993 -0.000240564 24.2045 0.438666
355 0.000646392 -0.00023846 24.2045 0.438675
356 0.000662702 -0.000236333 24.2045 0.438683
357 0.000678775 -0.000234187 24.2045 0.43869
358 0.000694523 -0.000232024 24.2045 0.438697
359 0.000709849 -0.00022985 24.2045 0.438703
360 0.000724655 -0.000227666 24.2045 0.438708
361 0.000738842 -0.000225476 24.2045 0.438713
362 0.000752308 -0.000223283 24.2045 0.438717
363 0.000764953 -0.00022109 24.2045 0.438721
364 0.000776678 -0.0002189 24.2045 0.438724
365 0.000787391 -0.000216715 24.2045 0.438726
366 0.000797002 -0.000214536 24.2045 0.438728
367 0.000805432 -0.000212367 24.2045 0.438729
368 0.000812609 -0.000210207 24.2045 0.43873
369 0.000818472 -0.00020806 24.2045 0.438731
370 0.000822971 -0.000205977 24.2045 0.438731
371 0.00082607 -0.000207701 24.2045 0.438731
372 0.000827744 -0.000209418 24.2045 0.438731
373 0.000827984 -0.000211128 24.2045 0.43873
374 0.000826791 -0.000212829 24.2045 0.43873
375 0.000824183 -0.000214522 24.2045 0.438729
376 0.000820187 -0.000216204 24.2045 0.438728
377 0.000814845 -0.000217876 24.2045 0.438727
378 0.000808207 -0.000219537 24.2045 0.438727
379 0.000800335 -0.000221185 24.2045 0.438726
380 0.000791297 -0.00022282 24.2045 0.438726
381 0.000781169 -0.000224442 24.2045 0.438726
382 0.000770033 -0.000226049 24.2045 0.438726
383 0.000757973 -0.000227641 24.2045 0.438727
384 0.000745078 -0.000229217 24.2045 0.438728
385 0.000731438 -0.000230778 24.2045 0.43873
386 0.000717141 -0.000232321 24.2045 0.438732
387 0.000702277 -0.000233848 24.2045 0.438735
388 0.000686932 -0.000235357 24.2045 0.438739
389 0.000671192 -0.000236847 24.2045 0.438743
390 0.000655136 -0.000238319 24.2045 0.438748
391 0.000638843 -0.000239773 24.2045 0.438754
392 0.000622385 -0.000241207 24.2045 0.43876
393 0.000605831 -0.000242622 24.2045 0.438767
394 0.000589245 -0.000244017 24.2045 0.438776
395 0.000572683 -0.000245392 24.2045 0.438785
396 0.000556202 -0.000246747 24.2045 0.438794
397 0.000539847 -0.000248081 24.2045 0.438805
398 0.000523665 -0.000249395 24.2045 0.438817
399 0.000507692 -0.000250687 24.2045 0.438829
400 0.000491965 -0.000251958 24.2045 0.438843
401 0.000476512 -0.000253207 24.2045 0.438857
402 0.000461359 -0.000254435 24.2045 0.438872
403 0.000446529 -0.00025564 24.2045 0.438888
404 0.00043204 -0.000256822 24.2045 0.438905
405 0.000417906 -0.00025798 24.2045 0.438923
406 0.00040414 -0.000259115 24.2045 0.438941
407 0.000390751 -0.000260226 24.2045 0.438961
408 0.000377745 -0.000261312 24.2045 0.438981
409 0.000365126 -0.000262371 24.2045 0.439002
410 0.000352896 -0.000263405 24.2045 0.439023
