Iteration max_z min_z max_grad min_grad
272 0.000523125 -0.000130982 1.11948 0.751475
273 0.000529208 -0.000130788 1.1198 0.751969
274 0.000535227 -0.000130385 1.12012 0.752503
275 0.000541162 -0.000130604 1.12045 0.753079
276 0.000546991 -0.000131549 1.12077 0.753697
277 0.000552691 -0.000132518 1.1211 0.754359
278 0.00055824 -0.000133509 1.12142 0.755065
279 0.000563612 -0.000134525 1.12174 0.755816
280 0.000568782 -0.000135566 1.12207 0.756612
281 0.000573724 -0.000136633 1.12239 0.757454
282 0.000578413 -0.000137726 1.12271 0.758342
283 0.000582823 -0.000138846 1.12304 0.759277
284 0.000586927 -0.000139992 1.12336 0.760258
285 0.0005907 -0.000141167 1.12368 0.761285
286 0.000594119 -0.000142368 1.124 0.762359
287 0.00059716 -0.000143598 1.12432 0.763478
288 0.000599801 -0.000144855 1.12464 0.764641
289 0.000602023 -0.000146139 1.12496 0.765849
290 0.000603809 -0.00014745 1.12527 0.767101
291 0.000605142 -0.000148787 1.12559 0.768394
292 0.00060601 -0.000150149 1.1259 0.769728
293 0.000606405 -0.000151537 1.12622 0.771101
294 0.000606319 -0.000152948 1.12653 0.772512
295 0.00060575 -0.000154382 1.12684 0.77396
296 0.000604699 -0.000155838 1.12715 0.775441
297 0.000603168 -0.000157314 1.12745 0.776955
298 0.000601167 -0.000158809 1.12776 0.778498
299 0.000598705 -0.000160322 1.12806 0.78007
300 0.000595797 -0.000161852 1.12836 0.781668
301 0.000592461 -0.000163396 1.12865 0.783289
302 0.000588717 -0.000164955 1.12895 0.784932
303 0.000584588 -0.000166526 1.12924 0.786594
304 0.0005801 -0.000168109 1.12952 0.788274
305 0.00057528 -0.000169703 1.12981 0.789968
306 0.000570159 -0.000171306 1.13009 0.791676
307 0.000564766 -0.000172918 1.13036 0.793395
308 0.000559134 -0.000174538 1.13063 0.795123
309 0.000556974 -0.000176166 1.1309 0.79485
310 0.000557042 -0.000177801 1.13116 0.792313
311 0.000557069 -0.000179443 1.13142 0.789812
312 0.000557063 -0.000181093 1.13167 0.787349
313 0.000557032 -0.00018275 1.13191 0.784925
314 0.000556984 -0.000184415 1.13215 0.78254
315 0.000556927 -0.000186089 1.13238 0.780196
316 0.000556872 -0.000187771 1.13261 0.777891
317 0.000556825 -0.000189463 1.13283 0.775628
318 0.000558274 -0.000191167 1.13304 0.773405
319 0.000561869 -0.000192882 1.13324 0.771224
320 0.000565566 -0.000194611 1.13344 0.769085
321 0.000569397 -0.000196355 1.13363 0.766987
322 0.000573395 -0.000198116 1.1338 0.764931
